,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
1348,1625477820594937859,1,update three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,garissa,B-location,16,tner/bert-large-tweetner7-2020,0.999985
1349,1625477820594937859,1,update three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,alshabab terror group,B-group,37,tner/bert-large-tweetner7-2020,0.999897
1350,1625472592676020230,1, 3 rapid border patrol unit officers died and one injured after a vehicle they were in ran over a suspected ied at dadaab on the garissa dadaab highway ,3 rapid border patrol unit dadaab garissa dadaab,B-group,1,tner/bert-large-tweetner7-2020,0.99992
1351,1625467533137678337,1,rt just in three border patrol officers killed one injured after their vehicle runs over ied planted on the road in garissa ,border patrol officers,B-group,4,tner/bert-large-tweetner7-2020,0.995787
1352,1625467533137678337,1,rt just in three border patrol officers killed one injured after their vehicle runs over ied planted on the road in garissa ,garissa,B-location,21,tner/bert-large-tweetner7-2020,0.999982
1353,1625466573451366403,1,rt three border patrol officers killed one injured in dadaab after their vehicle runs over ied planted on the garissa dadaab h ,border patrol officers,B-group,2,tner/bert-large-tweetner7-2020,0.994479
1354,1625466573451366403,1,rt three border patrol officers killed one injured in dadaab after their vehicle runs over ied planted on the garissa dadaab h ,dadaab,B-location,9,tner/bert-large-tweetner7-2020,0.999977
1355,1625466573451366403,1,rt three border patrol officers killed one injured in dadaab after their vehicle runs over ied planted on the garissa dadaab h ,garissa,B-location,19,tner/bert-large-tweetner7-2020,0.999971
1356,1625466573451366403,1,rt three border patrol officers killed one injured in dadaab after their vehicle runs over ied planted on the garissa dadaab h ,dadaab,B-location,20,tner/bert-large-tweetner7-2020,0.999862
1357,1625465758972092417,1,three border patrol officers killed one injured in dadaab ied explosion three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,border patrol officers,B-group,1,tner/bert-large-tweetner7-2020,0.999697
1358,1625465758972092417,1,three border patrol officers killed one injured in dadaab ied explosion three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,rapid border patrol unit officers,B-group,12,tner/bert-large-tweetner7-2020,0.999942
1359,1625465758972092417,1,three border patrol officers killed one injured in dadaab ied explosion three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,dadaab,B-location,35,tner/bert-large-tweetner7-2020,0.999875
1360,1625465758972092417,1,three border patrol officers killed one injured in dadaab ied explosion three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,garissa dadaab highway,B-location,38,tner/bert-large-tweetner7-2020,0.999979
1361,1625465263268286464,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,dadaab,B-location,9,tner/bert-large-tweetner7-2020,0.999976
1362,1625465263268286464,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,garissa dadaab highway,B-location,19,tner/bert-large-tweetner7-2020,0.999976
1363,1625462836334829570,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,dadaab,B-location,9,tner/bert-large-tweetner7-2020,0.999976
1364,1625462836334829570,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,garissa dadaab highway,B-location,19,tner/bert-large-tweetner7-2020,0.999976
1365,1625462249136455680,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,dadaab,B-location,9,tner/bert-large-tweetner7-2020,0.999976
1366,1625462249136455680,1,breaking 3 border patrol officers killed 1 injured in dadaab after their vehicle runs over ied planted on the garissa dadaab highway ,garissa dadaab highway,B-location,19,tner/bert-large-tweetner7-2020,0.999976
1367,1625462184883912710,1,burkina faso 2 killed 1 injured following ied explosion near seguenega nord region ,burkina faso,B-person,0,tner/bert-large-tweetner7-2020,0.999979
1368,1625462184883912710,1,burkina faso 2 killed 1 injured following ied explosion near seguenega nord region ,seguenega nord region,B-location,10,tner/bert-large-tweetner7-2020,0.999965
1369,1625458254716207108,1,three border patrol officers killed one injured in dadaab ied explosion ,border patrol officers,B-group,1,tner/bert-large-tweetner7-2020,0.606675
1370,1625458254716207108,1,three border patrol officers killed one injured in dadaab ied explosion ,dadaab,B-location,8,tner/bert-large-tweetner7-2020,0.896312
1371,1625456034100744193,1,just in three border patrol officers killed one injured after their vehicle runs over ied planted on the road in garissa county  courtesy ,border patrol officers,B-group,3,tner/bert-large-tweetner7-2020,0.67053
1372,1625456034100744193,1,just in three border patrol officers killed one injured after their vehicle runs over ied planted on the road in garissa county  courtesy ,garissa county,B-location,20,tner/bert-large-tweetner7-2020,0.99998
1373,1625452334091321345,1,three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,rapid border patrol unit officers,B-group,1,tner/bert-large-tweetner7-2020,0.999807
1374,1625452334091321345,1,three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,dadaab,B-location,24,tner/bert-large-tweetner7-2020,0.981326
1375,1625452334091321345,1,three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised explosive device ied at dadaab on the garissa dadaab highway ,garissa dadaab highway,B-location,27,tner/bert-large-tweetner7-2020,0.99996
1376,1625451884654870529,1,three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,suku camp,B-location,7,tner/bert-large-tweetner7-2020,0.999919
1377,1625451884654870529,1,three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,daadab,B-location,10,tner/bert-large-tweetner7-2020,0.999974
1378,1625451884654870529,1,three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,garissa,B-location,15,tner/bert-large-tweetner7-2020,0.999987
1379,1625451884654870529,1,three border patrol unit police officers from suku camp in daadab who were traveling to garissa have lost their lives and one injured after their vehicle ran over an improvised explosive device ied planted by suspected alshabab terror group earlier today ,alshabab terror group,B-group,36,tner/bert-large-tweetner7-2020,0.999885
1380,1625451220570673153,1,three border patrol officers killed one injured in dadaab ied explosion al shabaab suspected ,border patrol,B-group,1,tner/bert-large-tweetner7-2020,0.991219
1381,1625449861096013824,1,three border patrol officers killed one injured in dadaab ied explosion ,border patrol officers,B-group,1,tner/bert-large-tweetner7-2020,0.606675
1382,1625449861096013824,1,three border patrol officers killed one injured in dadaab ied explosion ,dadaab,B-location,8,tner/bert-large-tweetner7-2020,0.896312
1383,1625446821274308609,1, three rapid border patrol unit officers died and one injured after their vehicle was targeted by an ied at dadaab on the garissa dadaab highway islamist al shabaab suspected,three rapid border patrol dadaab garissa dadaab,B-group,1,tner/bert-large-tweetner7-2020,0.999662
1384,1625446821274308609,1, three rapid border patrol unit officers died and one injured after their vehicle was targeted by an ied at dadaab on the garissa dadaab highway islamist al shabaab suspected,islamist al shabaab,B-group,26,tner/bert-large-tweetner7-2020,0.961934
1385,1625446704664416257,1,rt breaking three rapid border patrol unit officers died and one injured after a vehicle they were in ran over an improvised ex ,rapid border patrol unit officers,B-group,3,tner/bert-large-tweetner7-2020,0.999831
1386,1625444748075978752,1,three border patrol officers have succumbed and one is injured in daadab after their vehicle runs over ied planted on the daadab garissa highway ,daadab garissa highway,B-location,21,tner/bert-large-tweetner7-2020,0.999952
