id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1534345823697661952,JusticeMyanmar,rt response to lin from the people of are united in their opposition to the junta and have clearly dem ,2022-06-08,True,@JusticeMyanmar,Org,Myanmar, response to lin from the people of are united in their opposition to the junta and have clearly dem ,2,61,2_junta_13_juntas_they
1534398771999690753,nslwin,rt join the movement on june 13 and wear black  https ,2022-06-08,True,@nslwin,Activist,Myanmar, join the movement on june 13 and wear black  https ,7,25,7_miss_dont_series_30am
1534762462637064195,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,2022-06-09,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 30 may 5 june 2022  read the full update here ,1,65,1_elections_asian_free_here
1534888562419585030,JusticeMyanmar,rt as it is cover tweet gallery 1 ,2022-06-09,True,@JusticeMyanmar,Org,Myanmar, as it is cover tweet gallery 1 ,-1,168,-1_people_at_to_in
1535234340694523905,Altsean,rt s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2022-06-10,True,@Altsean,Org,Myanmar, s junta has changed the voting system to rig the next election they continue to judicially persecute nld officials ,2,61,2_junta_13_juntas_they
1535979860421656576,cvdom2021,rt very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,2022-06-12,True,@cvdom2021,Movement,Myanmar, very true friends lets get rid of the old and disgusting dictators together victory to the people of myanmar ,0,95,0_myanmar_burma_military_myanmars
1536023086482526209,Gambia_MOJ,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and participatory implementation process of the trrc recommendations ,2022-06-12,True,@Gambia_MOJ,Govt,Gambia,moj ictj regional consultations on the draft reparations bill white paper sensitisation culminated in sintet wcr it has been an engaging exercise is committed to an inclusive consultative and paicipatory implementation process of the trrc recommendations ,-1,168,-1_people_at_to_in
1536369907549425665,OCHAAsiaPac,rt the is responding to a request by the government of for un backed multisector international assistance to add ,2022-06-13,True,@OCHAAsiaPac,Org,Asia Pacific, the is responding to a request by the government of for un backed multisector international assistance to add ,3,31,3_humanitarian_beyond_five_point
1536340688132251648,JusticeMyanmar,rt a new report by activists has shown that the owner of star sapphire group a crony business with ties to c ,2022-06-13,True,@JusticeMyanmar,Org,Myanmar, a new repo by activists has shown that the owner of star sapphire group a crony business with ties to c ,4,28,4_2022_repo_observation_icymi
1536758046667702272,Altsean,rt this were celebrating heroes from  is the human rights minister for th ,2022-06-14,True,@Altsean,Org,Myanmar, this were celebrating heroes from  is the human rights minister for th ,-1,168,-1_people_at_to_in
1536653941760401408,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,2022-06-14,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 6 12 june 2022  read the full update here ,1,65,1_elections_asian_free_here
1536967027234983937,OCHAAsiaPac,rt five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,2022-06-15,True,@OCHAAsiaPac,Org,Asia Pacific, five years on from the world humanitarian summit and where are we well the has taken stock in this new rep ,3,31,3_humanitarian_beyond_five_point
1537031424154419202,WomensPeaceNW,rt the junta has now even declared that it will enforce the death penalty of four democracy activists says see joi ,2022-06-15,True,@WomensPeaceNW,Org,Myanmar, the junta has now even declared that it will enforce the death penalty of four democracy activists says see joi ,2,61,2_junta_13_juntas_they
1537025820195115009,ChinHumanRights, joins nearly 700 csos in calling on not to let the murderous junta participate at the 16th defense ministers meeting ,2022-06-15,True,@ChinHumanRights,Org,Myanmar, joins nearly 700 csos in calling on not to let the murderous junta paicipate at the 16th defense ministers meeting ,2,61,2_junta_13_juntas_they
1537027321537998848,waiwainu,rt at the intl community must pursue concerted comprehensive actions to hold the military ,2022-06-15,True,@waiwainu,Activist,Myanmar, at the intl community must pursue conceed comprehensive actions to hold the military ,-1,168,-1_people_at_to_in
1537019463928889346,waiwainu,rt at the junta has now even declared that it will enforce the death penalty of four activis ,2022-06-15,True,@waiwainu,Activist,Myanmar, at the junta has now even declared that it will enforce the death penalty of four activis ,2,61,2_junta_13_juntas_they
1537017463631749120,waiwainu,rt addressing panel on ms wai wai nu executive director of the women s peace network called the ,2022-06-15,True,@waiwainu,Activist,Myanmar, addressing panel on ms wai wai nu executive director of the women s peace network called the ,-1,168,-1_people_at_to_in
1537016909941587970,waiwainu,rt event panel discussion on human rights violations against and other minorities in watch ,2022-06-15,True,@waiwainu,Activist,Myanmar, event panel discussion on human rights violations against and other minorities in watch ,5,26,5_rights_human_violations_abuses
1537016574896390151,waiwainu,rt all want justice that includes a safe and dignified return home in with an assurance of their security ,2022-06-15,True,@waiwainu,Activist,Myanmar, all want justice that includes a safe and dignified return home in with an assurance of their security ,-1,168,-1_people_at_to_in
1537016484567912448,waiwainu,rt at panel on says addressing the root causes of decades long human rights violations is vital ,2022-06-15,True,@waiwainu,Activist,Myanmar, at panel on says addressing the root causes of decades long human rights violations is vital ,5,26,5_rights_human_violations_abuses
1536991633404747778,waiwainu,rt staring now panel discussion on human rights violations against other minorities in at the pa ,2022-06-15,True,@waiwainu,Activist,Myanmar, staring now panel discussion on human rights violations against other minorities in at the pa ,5,26,5_rights_human_violations_abuses
1537309956101185537,PVamplify,rt bhrn execution director intervention at the interactive dialogue of human rights high commissionor on myanmar on 14t ,2022-06-16,True,@PVamplify,Org,Myanmar, bhrn execution director intervention at the interactive dialogue of human rights high commissionor on myanmar on 14t ,-1,168,-1_people_at_to_in
1537423087913750528,Altsean,rt junta war criminal mya tun oo has been invited to the defence ministers meet admm the illegal junta do not repres ,2022-06-16,True,@Altsean,Org,Myanmar, junta war criminal mya tun oo has been invited to the defence ministers meet admm the illegal junta do not repres ,2,61,2_junta_13_juntas_they
1537284189887664128,Anfrel,rt adn together with and strongly denounce bangladesh s decision to deregister prominent human rights ng ,2022-06-16,True,@Anfrel,Org,Asia, adn together with and strongly denounce bangladesh s decision to deregister prominent human rights ng ,5,26,5_rights_human_violations_abuses
1537283537719951365,Anfrel,in a joint statement and strongly denounce the government of bangladesh s decision to deregister prominent ngo and express our unwavering solidarity with the group full statement ,2022-06-16,True,@Anfrel,Org,Asia,in a joint statement and strongly denounce the government of bangladesh s decision to deregister prominent ngo and express our unwavering solidarity with the group full statement ,-1,168,-1_people_at_to_in
1537378332194766848,JusticeMyanmar,rt hong kong s gov and businesses accused of supporting the regime sparked a diplomatic row nug branded the hksar handover ,2022-06-16,True,@JusticeMyanmar,Org,Myanmar, hong kong s gov and businesses accused of suppoing the regime sparked a diplomatic row nug branded the hksar handover ,1,65,1_elections_asian_free_here
1537336225115549697,JusticeMyanmar,rt is complicit in the military s international crimes through military support provided under that enab ,2022-06-16,True,@JusticeMyanmar,Org,Myanmar, is complicit in the military s international crimes through military suppo provided under that enab ,-1,168,-1_people_at_to_in
1537712249858510849,aapp_burma,rt the is a collaborative effort between ajar,2022-06-17,True,@aapp_burma,Org,Myanmar, the is a collaborative effo between ajar,9,11,9_hybrid_register_debrief_sharing
1537801481608372224,kyawhsanhlaing1,rt frontier was also a finalist in opinion writing for this commentary by arguing that myanmar politics can ,2022-06-17,True,@kyawhsanhlaing1,Journalist,Myanmar, frontier was also a finalist in opinion writing for this commentary by arguing that myanmar politics can ,0,95,0_myanmar_burma_military_myanmars
1537806656976916482,PVamplify,rt confirms defence minister general mya tun oo will attend upcoming june 21 22 defence mi ,2022-06-17,True,@PVamplify,Org,Myanmar, confirms defence minister general mya tun oo will attend upcoming june 21 22 defence mi ,-1,168,-1_people_at_to_in
